,recall,precision,pf,pci_20,ifa,wins
acegisecurity.csv,0.48,0.45999999999999996,0.185,0.72,0.5,13
biopax.csv,0.965,0.355,0.9299999999999999,0.44,2.0,2
gnupdate.csv,0.6799999999999999,0.43,0.605,0.485,2.5,6
les-indemodables.csv,0.655,0.37,0.485,0.48,3.5,1
openxava.csv,0.455,0.375,0.30000000000000004,0.435,0.5,7
ppcboot.csv,0.92,0.38,0.845,0.5,2.0,5
repositorium.csv,0.13,0.325,0.18,0.845,2.0,8
rsyslog.csv,0.725,0.395,0.46,0.495,1.5,9
simplewebservices.csv,0.96,0.32999999999999996,0.9450000000000001,0.435,2.5,0
ultimairis.csv,0.735,0.42500000000000004,0.595,0.52,1.5,11
vars-redux.csv,0.615,0.38,0.475,0.435,2.5,4
wow-qrsk.csv,0.29500000000000004,0.505,0.15000000000000002,0.495,0.0,12
wxstudio.csv,0.35,0.315,0.38,0.595,2.0,3
xqilla.csv,0.135,0.355,0.22499999999999998,0.715,1.0,10
