,x4x.csv,graphmak.csv,rectracker.csv,pdfedit.csv,wxlua.csv,jruby.csv
graphmak.csv,0.08,0.0,0.0,0.09,0.0,0.11
jruby.csv,0.67,0.63,0.48,0.47,0.5,0.0
pdfedit.csv,0.17,0.5,0.59,0.0,0.12,0.37
rectracker.csv,0.92,0.96,0.07,0.84,0.62,0.95
wxlua.csv,0.92,0.8,0.07,0.72,0.12,0.79
x4x.csv,0.08,0.83,0.33,0.4,0.38,0.21
