,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.28,0.65,0.0,0.18,0.82,1.0,0.57
firebird.csv,0.18,0.66,0.55,0.11,0.81,0.66,0.61
kmatplot.csv,0.39,0.55,0.0,0.11,0.56,0.5,0.59
mscore.csv,0.22,0.57,0.64,0.15,0.78,0.58,0.55
openmalaria.csv,0.26,0.57,0.78,0.14,0.72,0.77,0.56
popeye-chess.csv,0.26,0.69,0.76,0.33,0.83,0.67,0.69
riff-evolve.csv,0.3,0.72,0.7,0.19,0.87,0.7,0.74
