,f1,g,recall,precision,pf,wins
dxengine.csv,0.14,0.2,0.17,0.17,0.16,1
e-bio-flow.csv,0.2,0.31,0.32,0.18,0.21,4
haggle.csv,0.32,0.6,0.62,0.21,0.44,9
hannosset.csv,0.14,0.26,0.23,0.11,0.23,0
jas.csv,0.33,0.61,0.63,0.32,0.42,11
jbpm.csv,0.13,0.1,0.08,0.29,0.04,2
jgossipforum.csv,0.4,0.43,0.4,0.34,0.23,10
joustsim.csv,0.34,0.59,0.79,0.22,0.47,12
log4net.csv,0.23,0.27,0.23,0.24,0.22,3
madman.csv,0.24,0.45,0.41,0.16,0.39,5
ngl.csv,0.38,0.66,0.87,0.25,0.67,14
nunit.csv,0.26,0.48,0.5,0.2,0.43,8
piccolo2d.csv,0.26,0.29,0.25,0.31,0.12,7
sblim.csv,0.38,0.47,0.45,0.35,0.17,13
wsmt.csv,0.2,0.37,0.33,0.19,0.15,6
