,jlinalg.csv,superwaba.csv,fritzing.csv,playerstage.csv,knowledge.csv,massiv.csv,rtrt-on-gpu.csv,amateur-scrolls.csv,quarkplusplus.csv,multitude.csv
amateur-scrolls.csv,98.5,293.5,98.5,624.5,97.5,4840.0,617.5,266.5,88.5,97.5
fritzing.csv,98.5,96.5,98.5,377.0,97.5,12020.0,130.5,349.0,385.0,285.5
jlinalg.csv,99.0,195.0,98.5,1660.5,97.5,12539.5,787.5,462.5,194.5,196.0
knowledge.csv,99.0,391.0,98.5,1659.0,97.5,16924.0,1137.0,454.5,185.0,196.0
massiv.csv,92.5,80.5,98.5,0.0,0.0,503.5,0.0,85.5,0.0,0.0
multitude.csv,99.0,195.0,98.5,1758.0,97.5,15258.5,1749.0,460.5,391.5,196.0
playerstage.csv,98.5,195.5,98.5,455.5,97.5,9122.5,272.0,325.0,187.5,93.5
quarkplusplus.csv,99.0,391.0,98.5,1661.5,97.5,7972.0,598.5,456.5,195.0,196.0
rtrt-on-gpu.csv,98.5,490.0,98.5,1365.5,97.5,15303.0,360.0,243.5,667.0,97.5
superwaba.csv,55.5,292.5,98.5,419.5,93.5,3737.0,609.5,366.0,206.5,172.0
