,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.8,0.71,0.74,0.9,0.7,0.73,0.9,0.91,0.54,1.02,0.67,0.05,0.69,0.63,0.76,0.91,1.07,0.86,0.92,0.74
array4j.csv,0.69,0.68,0.0,0.82,0.66,0.68,0.7,0.81,0.95,1.0,0.78,0.8,0.89,1.08,1.0,0.88,0.58,0.87,0.75,0.65
bzbyte.csv,0.91,0.4,0.79,0.96,0.74,0.78,0.9,0.66,0.8,0.84,0.83,0.88,0.85,0.91,1.01,0.9,0.86,0.06,0.79,0.9
capcode.csv,0.8,1.06,0.89,1.0,0.25,0.87,0.76,0.81,0.84,1.0,0.92,0.66,0.93,0.85,1.0,0.77,0.88,0.9,0.77,1.0
fm-classic.csv,1.0,0.96,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,0.98,1.0,1.0
freenet.csv,0.64,0.86,0.68,0.81,0.64,0.01,0.66,0.73,0.8,0.79,0.83,0.56,0.8,0.74,0.58,1.0,0.49,0.76,0.75,0.67
hannosset.csv,1.0,1.0,0.94,1.0,1.0,0.99,1.0,1.0,0.92,1.0,1.0,1.0,1.0,1.0,0.99,1.0,0.17,0.98,0.94,1.0
haphazard.csv,0.75,0.78,0.83,0.84,0.92,0.82,0.81,1.04,0.69,1.01,0.0,0.81,0.9,1.0,0.99,0.81,1.0,0.91,1.0,0.76
intact.csv,0.63,1.0,0.95,1.0,0.81,0.88,0.1,0.85,0.65,0.69,0.72,0.69,0.66,0.63,0.88,0.63,0.65,0.94,0.88,0.8
ipfire-wall.csv,0.74,0.9,0.8,0.78,0.8,0.61,0.81,0.76,0.76,0.71,0.72,0.71,0.0,0.73,0.76,0.72,0.86,0.65,0.83,0.82
jlinalg.csv,1.0,0.07,0.91,0.94,0.96,0.7,0.89,0.97,0.93,0.99,0.98,0.86,0.81,0.88,1.0,0.66,0.93,0.68,0.91,0.94
nassp.csv,0.59,0.62,0.65,0.69,0.6,0.65,0.73,0.92,0.0,0.25,0.78,0.53,0.84,0.62,0.95,0.78,0.58,0.65,0.57,0.79
ondex.csv,0.75,0.95,0.88,0.9,0.82,0.84,0.75,0.8,0.55,1.0,0.6,0.87,0.97,1.03,0.82,0.93,0.75,0.84,0.12,0.88
optalgtoolkit.csv,0.6,1.02,0.77,0.0,0.53,0.89,0.68,0.89,0.83,0.75,0.88,0.84,0.95,0.73,0.68,0.64,0.77,0.93,0.72,0.67
pustefix.csv,0.82,0.64,0.77,0.56,0.8,0.83,0.7,0.0,1.0,1.07,0.76,0.71,1.0,1.0,0.94,1.0,1.0,0.6,0.67,0.9
soar.csv,1.0,1.02,0.88,1.0,0.85,0.82,0.92,0.98,1.0,1.0,0.9,0.88,0.99,0.99,1.0,0.05,0.89,0.86,0.96,0.97
sqlpower-library.csv,0.04,0.95,0.85,0.74,0.77,0.72,0.69,0.68,0.86,0.93,0.91,0.8,0.8,0.88,0.64,0.81,0.84,0.86,0.89,0.72
super-tux.csv,1.0,0.49,0.78,0.97,0.74,0.69,0.81,0.98,1.0,0.85,0.73,0.6,1.0,0.99,0.0,0.9,1.0,0.57,0.81,0.83
tart.csv,0.93,0.99,0.76,1.0,0.85,0.95,0.93,1.0,1.0,1.0,0.92,0.83,1.0,0.0,0.97,0.75,1.0,0.9,0.82,0.79
web-cat.csv,0.78,1.03,0.83,0.78,0.8,0.72,0.87,0.8,0.77,1.02,0.88,0.92,0.95,1.02,0.95,0.96,0.84,0.85,0.69,0.05
