,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.36,0.46,0.26,0.19,0.26,0.49,0.17,0.15,0.44,0.0,0.31,0.98,0.4,0.17,0.51,0.19,0.0,0.25,0.1,0.35
array4j.csv,0.76,0.48,1.0,0.27,0.26,0.5,0.35,0.24,0.08,0.0,0.22,0.19,0.26,0.0,0.56,0.21,0.21,0.24,0.22,0.47
bzbyte.csv,0.64,0.8,0.3,0.48,0.29,0.65,0.37,0.41,0.32,0.1,0.35,0.25,0.47,0.11,0.91,0.17,0.14,0.99,0.24,0.49
capcode.csv,0.34,0.1,0.14,0.0,0.86,0.24,0.31,0.24,0.2,0.0,0.13,0.3,0.17,0.06,0.55,0.7,0.08,0.19,0.25,0.0
fm-classic.csv,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
freenet.csv,0.76,0.6,0.3,0.38,0.27,1.0,0.46,0.36,0.22,0.07,0.25,0.33,0.28,0.09,0.72,0.0,0.23,0.53,0.25,0.48
hannosset.csv,0.0,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.91,0.03,0.1,0.0
haphazard.csv,0.41,0.35,0.19,0.26,0.1,0.38,0.27,0.0,0.33,0.0,1.0,0.18,0.18,0.0,0.06,0.32,0.0,0.16,0.0,0.34
intact.csv,0.55,0.88,0.35,0.55,0.18,0.57,0.95,0.21,0.33,0.12,0.29,0.29,0.51,0.12,0.51,0.7,0.21,0.55,0.28,0.29
ipfire-wall.csv,0.42,0.55,0.22,0.31,0.17,0.58,0.25,0.29,0.29,0.1,0.27,0.24,1.0,0.09,0.42,0.55,0.09,0.57,0.16,0.27
jlinalg.csv,0.8,0.98,0.34,0.55,0.26,0.79,0.47,0.42,0.36,0.08,0.34,0.27,0.52,0.09,0.95,0.57,0.14,0.83,0.25,0.57
nassp.csv,0.59,0.56,0.33,0.43,0.29,0.58,0.33,0.12,1.0,0.26,0.22,0.39,0.26,0.18,0.13,0.57,0.21,0.53,0.34,0.32
ondex.csv,0.75,0.79,0.17,0.17,0.2,0.59,0.33,0.32,0.43,0.0,0.38,0.14,0.07,0.0,0.34,0.67,0.12,0.34,0.94,0.41
optalgtoolkit.csv,0.66,0.63,0.36,1.0,0.33,0.7,0.43,0.31,0.36,0.07,0.2,0.21,0.49,0.13,0.79,0.59,0.16,0.72,0.24,0.54
pustefix.csv,0.33,0.77,0.23,0.53,0.17,0.33,0.35,1.0,0.0,0.0,0.24,0.24,0.0,0.0,0.15,0.67,0.0,0.65,0.3,0.19
soar.csv,0.84,0.78,0.33,0.53,0.29,0.78,0.45,0.43,0.34,0.08,0.36,0.28,0.43,0.08,0.94,0.97,0.14,0.77,0.25,0.52
sqlpower-library.csv,0.98,0.76,0.25,0.47,0.29,0.73,0.43,0.41,0.31,0.09,0.29,0.29,0.4,0.08,0.86,0.69,0.17,0.77,0.29,0.59
super-tux.csv,0.84,0.69,0.29,0.54,0.27,0.78,0.47,0.43,0.34,0.09,0.36,0.35,0.49,0.1,1.0,0.18,0.15,0.77,0.26,0.51
tart.csv,0.12,0.14,0.29,0.0,0.15,0.16,0.11,0.0,0.0,0.0,0.12,0.19,0.0,1.0,0.06,0.61,0.0,0.29,0.22,0.33
web-cat.csv,0.39,0.44,0.19,0.31,0.17,0.47,0.19,0.27,0.26,0.0,0.14,0.11,0.08,0.0,0.1,0.67,0.18,0.4,0.31,0.97
