,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.48,0.18,0.47,1.0,0.08,0.47
jahshaka.csv,0.55,0.5,0.38,1.0,0.09,0.49
jam-daq.csv,0.56,0.2,0.67,1.0,0.21,0.67
jatlas.csv,0.48,0.19,0.42,0.98,0.33,0.53
jedit.csv,0.76,0.2,0.49,0.97,0.08,0.45
open-media-library.csv,0.49,0.38,0.68,0.97,0.12,0.54
