,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.95,1.0,1.0,0.99,1.0,1.0
jahshaka.csv,0.7,0.82,0.45,0.64,0.6,0.73
jam-daq.csv,0.49,0.09,0.25,0.55,0.6,0.69
jatlas.csv,0.93,0.55,0.68,0.53,1.0,0.67
jedit.csv,0.74,0.91,0.75,1.0,1.0,1.0
open-media-library.csv,0.75,0.45,0.7,0.71,0.8,0.93
