,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.84,1.0,1.0,0.0,0.97,0.94
jahshaka.csv,0.47,0.18,0.63,0.0,0.48,0.63
jam-daq.csv,0.32,0.08,0.11,0.0,0.18,0.28
jatlas.csv,0.84,0.51,0.8,0.33,0.16,0.5
jedit.csv,0.19,0.8,0.67,1.0,0.92,1.0
open-media-library.csv,0.64,0.16,0.28,0.67,0.45,0.67
