,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,chaosrts.csv
chaosrts.csv,0.7,0.51,0.45,0.45,0.19,0.97
lazarus-ccr.csv,0.77,0.42,0.35,0.27,0.11,0.9
lcfizvtop.csv,0.43,0.51,0.29,0.29,0.48,0.88
migen.csv,0.47,0.64,0.17,0.54,0.25,0.88
mvnforum.csv,1.0,0.5,0.44,0.23,0.1,0.79
plplot.csv,0.47,0.54,0.23,0.54,0.26,0.95
