,forester-atv.csv,adonthell.csv,chaperon.csv,yarp0.csv,pokenetonline.csv,gephex.csv,primefaces.csv,rcp-company-uibindings.csv
adonthell.csv,0.48,0.97,0.1,0.49,0.73,0.55,0.55,0.66
chaperon.csv,0.27,0.0,1.0,0.0,0.0,0.0,0.13,0.2
forester-atv.csv,1.0,0.0,0.0,0.0,0.24,0.03,0.0,0.21
gephex.csv,0.38,0.65,0.0,0.49,0.59,0.99,0.22,0.41
pokenetonline.csv,0.57,0.53,0.15,0.46,0.99,0.67,0.69,0.78
primefaces.csv,0.28,0.6,0.15,0.44,0.68,0.7,0.98,0.46
rcp-company-uibindings.csv,0.56,0.71,0.15,0.46,0.82,0.78,0.74,1.0
yarp0.csv,0.54,0.08,0.32,0.93,0.64,0.31,0.62,0.73
