,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.73,0.88,0.81,0.8,0.76,0.93,0.62,0.56,0.21,0.75,0.99,0.54,0.8,0.8,0.65,0.99
customsagetv.csv,0.62,0.83,1.0,0.73,0.52,0.9,0.64,1.0,0.94,0.69,0.83,0.84,0.54,0.86,0.84,0.16
fluidium.csv,0.92,0.98,1.0,0.82,1.0,0.82,1.0,0.96,1.0,1.0,1.0,1.0,0.93,0.56,0.98,0.87
guineu.csv,0.44,0.96,0.87,0.89,0.94,0.86,0.67,0.85,0.78,0.93,0.64,1.02,0.77,1.0,0.67,0.24
inkscape.csv,0.71,0.58,1.0,1.0,0.57,0.95,0.43,0.81,0.92,0.64,0.83,1.0,0.9,0.86,0.94,0.82
mpqc.csv,0.82,0.94,0.89,1.0,0.97,0.51,0.84,0.86,0.94,0.82,0.68,0.81,0.96,0.92,0.79,0.55
nsis.csv,0.82,0.93,0.54,0.81,0.89,0.57,0.88,0.88,0.81,0.73,0.3,0.54,0.71,0.78,0.84,0.62
octave.csv,0.72,0.75,0.98,0.85,0.54,0.81,0.84,0.73,0.99,0.75,0.88,0.78,0.81,0.7,0.77,0.91
owfs.csv,0.9,0.86,0.45,0.5,0.63,0.92,0.55,0.76,0.63,0.83,0.78,0.53,0.69,0.76,0.75,0.8
owlib.csv,0.68,0.48,0.48,0.62,0.55,0.92,0.64,0.56,0.46,0.61,0.8,0.56,0.45,0.61,0.57,0.91
pamguard.csv,0.67,0.76,0.44,0.6,0.53,0.72,0.63,0.62,0.41,0.75,0.85,0.58,0.56,0.86,0.41,1.1
prelude.csv,0.95,0.99,0.26,0.88,0.98,0.94,0.81,0.93,0.77,0.82,1.08,0.51,0.91,0.62,0.91,0.82
robocode.csv,0.61,0.57,1.0,0.49,0.56,0.84,0.47,0.43,0.7,0.51,0.77,0.68,0.88,0.65,0.7,0.66
uwom-server.csv,0.84,0.78,1.0,1.0,0.51,0.82,0.57,0.75,0.64,0.51,0.77,0.54,0.97,0.67,0.83,0.6
zengine.csv,1.0,0.99,0.46,0.85,0.97,0.94,1.0,1.0,0.94,0.91,1.0,0.2,0.95,0.9,1.0,0.89
zildo.csv,0.52,0.73,0.41,0.78,0.61,0.81,0.62,0.66,0.48,0.68,0.89,0.48,0.39,0.77,0.73,0.32
