,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.77,0.92,0.21,0.82,0.86,0.95,0.98,0.83,0.77,0.52,0.4,0.63,0.98,0.81,0.76,1.0
customsagetv.csv,0.35,0.22,0.0,0.36,0.55,0.3,0.47,0.04,0.31,0.36,0.24,0.18,0.52,0.14,0.2,0.88
fluidium.csv,0.08,0.01,0.0,0.27,0.0,0.15,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.57,0.02,0.1
guineu.csv,0.73,0.62,0.76,0.64,0.68,0.95,0.79,0.7,0.54,0.48,0.62,0.66,0.34,1.0,0.32,0.88
inkscape.csv,0.62,0.79,1.0,1.0,0.18,0.25,0.74,0.61,0.92,0.73,0.12,1.0,0.86,1.0,0.98,0.98
mpqc.csv,0.23,0.02,0.0,0.0,0.18,0.5,0.09,0.3,0.0,0.16,0.29,0.34,0.14,0.14,0.0,0.0
nsis.csv,0.73,0.7,0.76,0.27,0.68,0.8,0.84,0.43,0.69,0.77,0.72,0.79,0.8,0.33,0.81,0.75
octave.csv,0.35,0.61,0.1,0.27,0.5,0.25,0.47,0.48,0.08,0.41,0.2,0.45,0.2,0.43,0.32,0.29
owfs.csv,0.5,0.56,0.98,0.36,0.59,0.25,0.77,0.7,0.62,0.84,0.36,0.39,0.18,0.52,0.47,0.67
owlib.csv,0.77,0.67,0.62,1.0,0.73,0.2,0.63,0.61,0.62,0.52,0.47,0.5,0.7,0.52,0.24,0.79
pamguard.csv,0.38,0.46,1.0,0.91,0.59,0.65,0.6,0.57,0.69,0.3,0.6,0.79,0.8,0.57,0.68,0.35
prelude.csv,0.96,0.95,0.76,0.91,0.91,0.7,0.98,0.91,0.85,0.95,0.62,0.74,0.95,0.71,0.93,0.96
robocode.csv,0.81,0.58,0.0,0.55,0.64,0.6,0.81,0.78,0.85,0.57,0.34,0.37,0.8,0.62,0.47,0.63
uwom-server.csv,0.19,0.39,0.12,0.27,0.68,0.45,0.67,0.3,0.46,0.7,0.34,0.58,0.18,0.52,0.19,0.38
zengine.csv,1.0,0.97,0.83,1.0,1.0,0.9,0.98,1.0,0.92,0.88,1.0,0.84,1.0,0.57,1.0,0.96
zildo.csv,0.69,0.83,0.6,0.73,0.45,0.3,0.56,0.35,0.62,0.41,0.22,0.55,0.68,0.29,0.69,0.81
