,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,99.0,198.0,95.5,195.0,98.5,99.0,196.0,390.0,85.5,295.0,288.0,293.0,197.5,98.5,98.5,1250.5
customsagetv.csv,82.5,182.0,0.0,88.5,98.5,97.5,97.5,79.0,82.5,98.5,263.5,75.5,98.5,154.0,98.5,79.5
fluidium.csv,80.5,18.5,0.0,439.0,94.5,93.5,0.0,75.5,93.5,0.0,0.0,0.0,94.5,268.5,121.0,165.0
guineu.csv,99.0,99.0,98.5,195.0,98.5,294.5,196.0,289.5,494.0,197.5,194.5,293.0,88.5,197.0,190.0,165.0
inkscape.csv,97.5,198.0,98.5,195.0,97.5,99.0,96.5,390.0,494.0,196.5,85.5,196.5,197.5,197.0,98.5,1623.5
mpqc.csv,194.0,454.5,0.0,0.0,911.5,192.0,95.5,181.5,513.5,1026.5,190.5,95.5,197.5,550.0,86.5,56.5
nsis.csv,99.0,197.5,98.5,96.5,98.5,99.0,196.0,387.0,633.5,197.5,194.5,97.5,197.5,380.0,98.5,79.5
octave.csv,97.5,198.0,87.5,184.0,95.5,99.0,96.5,91.5,494.0,97.5,288.0,96.5,185.5,457.5,98.5,531.0
owfs.csv,99.0,197.5,98.5,178.0,97.5,93.5,195.0,390.0,494.0,295.0,89.5,92.5,354.0,232.5,98.5,1346.0
owlib.csv,99.0,681.0,95.5,195.0,98.5,97.5,196.0,94.5,462.5,98.5,192.0,92.5,96.5,320.0,95.5,614.5
pamguard.csv,99.0,1810.5,98.5,193.0,97.5,99.0,93.5,288.0,182.0,98.5,190.5,196.5,96.5,197.0,193.0,989.0
prelude.csv,97.5,198.0,98.5,195.0,98.5,99.0,196.0,390.0,494.0,197.5,291.0,96.5,197.5,320.0,98.5,970.5
robocode.csv,97.5,99.0,0.0,181.0,98.5,196.0,97.5,94.5,564.5,98.5,189.0,92.5,197.5,232.5,98.5,700.0
uwom-server.csv,99.0,386.5,91.5,193.0,98.5,192.0,96.5,94.5,296.0,196.5,92.5,92.5,362.5,232.5,179.0,357.0
zengine.csv,99.0,296.5,98.5,195.0,98.5,99.0,196.0,390.0,1586.0,197.5,291.0,97.5,197.5,197.0,98.5,1173.5
zildo.csv,97.5,198.0,98.5,195.0,97.5,97.5,97.5,189.0,85.5,98.5,288.0,97.5,98.5,241.5,98.5,544.0
