,recall,precision,pf,wins
badtrinitycore.csv,0.3,0.4,0.26,12
bulmages.csv,0.15,0.31,0.1,8
forester-atv.csv,0.1,0.33,0.12,7
google-collections.csv,1.0,0.39,1.0,0
hannosset.csv,0.19,0.29,0.2,3
jbpm.csv,0.02,0.31,0.01,10
mevenide.csv,0.21,0.5,0.06,17
nassp.csv,0.19,0.52,0.09,18
open-media-library.csv,0.67,0.49,0.43,16
opendvr.csv,0.35,0.44,0.26,15
openefm.csv,0.35,0.33,0.34,5
oppna-program-hsatools.csv,0.57,0.41,0.52,9
paintown.csv,0.83,0.38,0.78,2
projectfactory.csv,0.49,0.47,0.44,14
smbopensoft.csv,0.8,0.41,0.74,4
st-filteredstatistics.csv,0.82,0.35,0.76,1
thedata.csv,0.68,0.5,0.65,13
trackit.csv,0.3,0.33,0.31,6
wxstudio.csv,0.24,0.38,0.2,11
