,raygina.csv,mob-sen-plat.csv,flylegacy.csv,bloodycore.csv,upp-mirror.csv,jguard.csv,wishmaster.csv
bloodycore.csv,0.9,0.86,0.69,0.1,0.79,0.97,1.0
flylegacy.csv,0.73,0.7,0.0,0.69,0.67,0.68,0.66
jguard.csv,0.77,0.67,0.55,0.88,0.63,0.0,0.69
mob-sen-plat.csv,0.78,0.06,0.77,0.76,0.8,0.57,0.78
raygina.csv,0.02,0.89,0.7,0.53,0.72,0.96,0.83
upp-mirror.csv,0.62,0.88,0.68,0.61,0.0,0.87,0.76
wishmaster.csv,0.86,0.72,0.56,0.91,0.75,0.82,0.07
