,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.2,0.14,0.2,0.07,0.06,0.34,0.44
elvishrayrenderer.csv,0.57,0.51,0.6,0.33,0.46,0.54,0.0
graphmak.csv,0.0,0.21,0.0,0.09,0.3,0.12,0.22
hazelcast.csv,0.87,0.81,0.0,0.89,0.76,0.81,0.72
jrdf.csv,0.28,0.26,0.0,0.13,0.3,0.0,0.11
pdfedit.csv,0.57,0.0,0.2,0.13,0.52,0.42,0.39
tart.csv,0.0,0.0,0.2,0.24,0.0,0.24,0.0
