,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,7.0,5.0,1.0,0.0,93.0,2.0,0.0
elvishrayrenderer.csv,2.0,0.0,4.0,0.0,10.0,4.0,0.0
graphmak.csv,0.0,1.0,0.0,1.0,7.0,6.0,1.0
hazelcast.csv,2.0,0.0,0.0,0.0,4.0,11.0,1.0
jrdf.csv,1.0,3.0,0.0,0.0,8.0,0.0,0.0
pdfedit.csv,1.0,0.0,1.0,1.0,7.0,3.0,0.0
tart.csv,70.0,85.0,0.0,0.0,0.0,3.0,0.0
