,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.36,0.4,0.86,0.94,0.0,0.17,0.27
elvishrayrenderer.csv,0.41,0.57,0.86,0.42,0.07,0.26,1.0
graphmak.csv,1.0,0.47,1.0,0.33,0.1,0.12,0.56
hazelcast.csv,0.38,0.52,1.0,0.51,0.07,0.23,0.65
jrdf.csv,0.35,0.61,1.0,0.4,0.04,1.0,0.89
pdfedit.csv,0.32,1.0,0.93,0.62,0.08,0.19,0.74
tart.csv,0.0,0.0,0.71,0.61,1.0,0.12,1.0
