,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.93,0.9,0.93,0.57,0.8,0.79,0.91
elvishrayrenderer.csv,0.41,0.49,0.45,0.65,0.7,0.49,0.44
graphmak.csv,0.6,0.88,0.75,0.83,0.57,0.88,0.89
hazelcast.csv,0.37,0.36,0.33,0.4,0.34,0.31,0.32
jrdf.csv,0.65,0.71,0.52,0.9,0.89,0.8,0.56
pdfedit.csv,0.5,0.52,0.53,0.94,0.54,0.65,0.44
tart.csv,0.0,0.0,0.86,0.89,0.75,0.94,0.5
