,autofac.csv,mobicents.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
autofac.csv,177.0,99.0,197.5,98.5,99.0
chrysalis.csv,365.0,99.0,197.5,98.5,99.0
mobicents.csv,95.5,99.0,197.5,98.5,99.0
snakeyaml.csv,95.5,99.0,194.5,98.5,99.0
xamj.csv,95.5,99.0,197.5,98.5,99.0
