,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,0.59,0.48,0.73,0.43,0.67
bdbbasic.csv,0.45,0.37,0.56,0.48,0.56
empyrean.csv,0.55,0.0,0.0,0.0,0.0
gnome-jabber.csv,0.45,0.41,0.58,0.4,0.49
nutz.csv,0.73,0.61,0.53,0.54,0.63
