,foursquared.csv,repositorium.csv,xbg.csv,simplewebservices.csv
foursquared.csv,0.0,96.0,4.0,1.0
repositorium.csv,10.0,0.0,11.0,0.0
simplewebservices.csv,1.0,5.0,0.0,0.0
xbg.csv,2.0,96.0,0.0,0.0
