,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.43,0.45,0.45,0.7,0.42,0.75,0.14,0.46,1.0
carabiner.csv,0.42,0.37,0.32,0.55,0.43,0.65,0.16,0.93,0.44
dvt.csv,0.31,1.0,0.3,0.63,0.25,0.21,0.0,0.35,0.86
flylinkdc.csv,0.97,0.32,0.3,0.15,0.36,0.22,0.09,0.16,0.32
jsr308-langtools.csv,0.55,0.4,0.62,0.65,0.51,1.0,0.11,0.44,0.75
rtb-team.csv,0.48,0.27,1.0,0.58,0.25,0.54,0.17,0.34,0.78
stemkit.csv,0.05,0.03,0.37,0.2,0.0,0.0,1.0,0.08,0.21
unimrcp.csv,0.51,0.16,0.2,0.56,0.96,0.69,0.21,0.27,0.28
utgb.csv,0.15,0.29,0.24,0.94,0.26,0.53,0.22,0.13,0.34
