,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,6.0,21.0,1.0,2.0,14.0,12.0,11.0,8.0,0.0
carabiner.csv,23.0,1.0,11.0,0.0,14.0,0.0,14.0,0.0,0.0
dvt.csv,2.0,0.0,7.0,2.0,7.0,3.0,77.0,8.0,0.0
flylinkdc.csv,0.0,3.0,7.0,0.0,0.0,3.0,4.0,0.0,0.0
jsr308-langtools.csv,10.0,3.0,0.0,0.0,5.0,0.0,11.0,1.0,0.0
rtb-team.csv,6.0,21.0,0.0,2.0,11.0,10.0,9.0,7.0,0.0
stemkit.csv,5.0,25.0,1.0,1.0,100.0,49.0,0.0,1.0,0.0
unimrcp.csv,1.0,8.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
utgb.csv,1.0,6.0,0.0,0.0,11.0,3.0,3.0,3.0,0.0
