,flylinkdc.csv,dvt.csv,rtb-team.csv,utgb.csv,unimrcp.csv,jsr308-langtools.csv,stemkit.csv,carabiner.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.27,0.29,0.29,0.54,0.27,0.6,0.08,0.3,1.0
carabiner.csv,0.32,0.36,0.31,0.6,0.27,0.94,0.09,0.91,1.0
dvt.csv,0.36,1.0,0.33,0.56,0.25,0.44,0.0,0.25,0.93
flylinkdc.csv,0.97,0.36,0.33,0.6,0.47,0.57,0.06,0.67,1.0
jsr308-langtools.csv,0.42,0.35,0.59,0.62,0.36,1.0,0.06,0.38,1.0
rtb-team.csv,0.38,0.2,1.0,0.57,0.21,0.55,0.1,0.29,0.92
stemkit.csv,0.17,0.04,0.42,0.8,0.0,0.0,1.0,0.5,1.0
unimrcp.csv,0.53,0.23,0.4,0.73,1.0,0.89,0.13,0.5,1.0
utgb.csv,0.22,0.27,1.0,1.0,0.3,0.8,0.17,0.25,0.93
