,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,3.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,3.0,0.0,1.0,12.0,1.0,6.0,0.0
doomlegacy.csv,6.0,4.0,4.0,0.0,9.0,11.0,1.0,0.0,2.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,25.0,26.0,4.0,21.0
elmo.csv,4.0,1.0,0.0,0.0,1.0,104.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,50.0,0.0,1.0,2.0,77.0,12.0,7.0
enzo.csv,12.0,1.0,0.0,0.0,6.0,4.0,0.0,8.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,1.0,59.0,4.0,12.0,3.0
gpac.csv,2.0,71.0,0.0,0.0,1.0,12.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,6.0,2.0,0.0,17.0,0.0,24.0,8.0
img-browse-sort.csv,1.0,14.0,0.0,0.0,0.0,7.0,6.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,3.0,0.0,9.0,3.0,9.0,7.0
ktc.csv,0.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,10.0,0.0,13.0,8.0
neoengine.csv,5.0,8.0,0.0,0.0,3.0,15.0,0.0,0.0,3.0,7.0,1.0,7.0,0.0,0.0,0.0,1.0,30.0,7.0,14.0,4.0
nicepress.csv,5.0,71.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,52.0,1.0,1.0,0.0,5.0,0.0,0.0,6.0,0.0,8.0,2.0
open-ms.csv,5.0,7.0,2.0,0.0,10.0,4.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,7.0,0.0,1.0,6.0,0.0,0.0,3.0
pcsx2.csv,1.0,1.0,3.0,0.0,4.0,4.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,61.0,1.0,24.0,10.0
pi-qmc.csv,1.0,12.0,2.0,0.0,5.0,2.0,0.0,0.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,2.0
rosegarden.csv,0.0,11.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,7.0,6.0,1.0,5.0,1.0,15.0,3.0
salasaga.csv,5.0,9.0,3.0,0.0,7.0,16.0,5.0,0.0,0.0,3.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,2.0,8.0,5.0
sigil.csv,5.0,10.0,0.0,0.0,7.0,3.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,9.0,0.0
skia.csv,7.0,7.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,52.0,1.0,10.0,0.0,2.0,1.0,1.0,9.0,14.0,8.0,0.0
smarttag.csv,7.0,0.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,18.0,1.0
sylpheed-claws.csv,6.0,6.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,23.0,4.0,8.0,0.0
xemeiah.csv,5.0,14.0,3.0,0.0,6.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,1.0,7.0,2.0,58.0,4.0,3.0,1.0
zscreen.csv,9.0,5.0,4.0,0.0,4.0,7.0,13.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,2.0,16.0,3.0
