,ktc.csv,elmo.csv,neoengine.csv,zscreen.csv,rosegarden.csv,nicepress.csv,decidr.csv,gpac.csv,sylpheed-claws.csv,smarttag.csv,xemeiah.csv,sigil.csv,pcsx2.csv,img-browse-sort.csv,enzo.csv,doomlegacy.csv,salasaga.csv,pi-qmc.csv,open-ms.csv,skia.csv
decidr.csv,0.68,0.45,0.54,0.37,0.48,0.29,0.0,0.79,0.49,0.54,0.42,0.32,0.47,0.76,0.52,0.77,0.57,0.23,0.62,0.63
doomlegacy.csv,0.58,0.51,0.53,0.22,0.67,0.64,0.66,0.79,0.48,0.69,0.63,0.54,0.46,0.63,0.12,0.04,0.66,0.82,0.66,0.85
elmo.csv,0.05,0.01,0.0,0.04,0.22,0.1,0.06,0.13,0.13,0.05,0.09,0.22,0.12,0.05,0.0,0.04,0.01,0.12,0.17,0.15
enzo.csv,0.74,0.43,0.76,0.74,0.64,0.51,0.92,0.81,0.52,0.59,0.73,0.43,0.56,0.92,0.12,0.69,0.96,0.7,0.73,0.8
gpac.csv,0.18,0.19,0.12,0.22,0.21,0.35,0.34,0.02,0.17,0.64,0.37,0.19,0.26,0.18,0.12,0.19,0.55,0.09,0.24,0.24
img-browse-sort.csv,0.09,0.33,0.08,0.15,0.1,0.23,0.18,0.43,0.32,0.38,0.26,0.16,0.24,0.0,0.12,0.0,0.4,0.05,0.14,0.22
ktc.csv,0.01,0.3,0.17,0.04,0.15,0.22,0.15,0.23,0.2,0.33,0.13,0.19,0.2,0.34,0.08,0.19,0.17,0.07,0.3,0.28
neoengine.csv,0.72,0.96,0.0,1.0,0.55,0.9,0.39,0.47,0.79,0.56,0.77,0.7,0.55,0.66,0.32,0.92,0.45,0.93,0.63,0.54
nicepress.csv,0.13,0.07,0.15,0.04,0.22,0.0,0.17,0.28,0.26,0.05,0.18,0.11,0.11,0.24,0.04,0.12,0.27,0.05,0.28,0.3
open-ms.csv,0.42,0.66,0.38,0.81,0.25,0.33,0.78,0.17,0.5,0.87,0.5,0.03,0.22,0.55,0.76,0.38,0.06,0.04,0.01,0.33
pcsx2.csv,0.31,0.66,0.32,0.07,0.46,0.42,0.47,0.68,0.49,0.59,0.5,0.24,0.04,0.34,0.2,0.19,1.0,0.3,0.39,0.54
pi-qmc.csv,0.37,0.6,0.53,0.56,0.26,0.23,0.28,0.64,0.34,0.67,0.42,0.24,0.69,0.45,0.96,0.31,0.38,0.02,0.35,0.52
rosegarden.csv,0.12,0.25,0.55,0.52,0.02,0.33,0.24,0.15,0.17,0.33,0.33,0.3,0.4,0.24,0.4,0.35,0.2,0.02,0.28,0.39
salasaga.csv,0.38,0.45,0.28,0.67,0.36,0.7,0.43,0.26,0.45,0.51,0.64,0.38,0.59,0.37,0.68,0.27,0.0,0.21,0.45,0.46
sigil.csv,0.29,0.24,0.17,0.07,0.22,0.26,0.46,0.09,0.03,0.64,0.46,0.0,0.12,0.26,0.16,0.08,0.21,0.11,0.22,0.26
skia.csv,0.21,0.6,0.37,0.26,0.19,0.2,0.28,0.23,0.2,0.05,0.06,0.27,0.42,0.32,0.12,0.35,0.21,0.36,0.39,0.0
smarttag.csv,0.41,0.25,0.53,0.41,0.31,0.29,0.43,0.47,0.41,0.03,0.27,0.24,0.24,0.58,0.4,0.27,0.55,0.04,0.51,0.37
sylpheed-claws.csv,0.21,0.45,0.27,0.37,0.26,0.32,0.39,0.43,0.01,0.28,0.41,0.3,0.51,0.39,0.32,0.42,0.63,0.16,0.42,0.52
xemeiah.csv,0.22,0.34,0.37,0.15,0.28,0.36,0.12,0.66,0.84,0.38,0.0,0.14,0.3,0.32,0.64,0.31,0.92,0.12,0.35,0.48
zscreen.csv,0.56,0.37,0.37,0.0,0.53,0.59,0.78,0.55,0.29,0.85,0.68,0.38,0.32,0.61,0.36,0.31,0.62,0.21,0.54,0.7
