,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,99.0,96.5,98.5,197.0,98.5,290.5
extprosys.csv,99.0,94.5,197.5,0.0,98.5,193.0
fluidium.csv,131.5,0.0,0.0,98.5,287.0,0.0
haphazard.csv,93.5,98.5,192.5,203.0,222.5,165.0
qcad2.csv,70.5,98.5,98.5,154.0,728.5,116.0
silvertree.csv,198.0,98.5,197.5,197.0,98.5,193.0
