,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,1.0,0.95,1.0,1.0,1.0,0.5
lazarus-ccr.csv,0.18,0.49,0.45,0.63,0.73,0.25
lcfizvtop.csv,0.61,0.53,0.3,0.39,0.08,0.0
migen.csv,0.79,0.23,0.2,0.18,0.19,0.75
mvnforum.csv,0.0,0.05,0.0,0.3,0.02,0.0
plplot.csv,0.71,0.63,0.84,0.05,0.65,0.25
