,recall,precision,pf,pci_20,ifa,wins
checker-framework.csv,0.565,0.42,0.445,0.545,0.5,12
clamav.csv,0.64,0.45999999999999996,0.4,0.445,0.0,16
customsagetv.csv,0.185,0.5349999999999999,0.135,0.77,0.0,19
gss.csv,0.76,0.44,0.675,0.375,1.0,5
guineu.csv,0.4,0.415,0.375,0.585,0.0,15
inkscape.csv,0.775,0.4,0.73,0.425,1.0,3
mpqc.csv,0.33,0.305,0.45499999999999996,0.815,1.0,7
nsis.csv,0.67,0.31,0.715,0.5,3.0,0
octave.csv,0.375,0.405,0.3,0.695,1.0,13
owfs.csv,0.7,0.375,0.725,0.395,1.0,2
owlib.csv,0.615,0.51,0.38,0.375,1.5,10
pamguard.csv,0.445,0.405,0.3,0.545,1.5,8
papertoolkit.csv,0.275,0.42,0.225,0.71,1.0,14
prelude.csv,0.9299999999999999,0.38,0.855,0.38,0.0,6
pustefix.csv,0.41,0.495,0.315,0.675,1.0,17
robocode.csv,0.605,0.43999999999999995,0.41500000000000004,0.46,0.5,11
scenemonitor.csv,0.32,0.495,0.20500000000000002,0.67,0.0,18
tango-cs.csv,0.545,0.365,0.5,0.53,1.0,4
uwom-server.csv,0.335,0.39,0.315,0.575,1.0,9
zengine.csv,0.93,0.37,0.905,0.385,1.5,1
