,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,scenemonitor.csv,pustefix.csv,pamguard.csv,customsagetv.csv,clamav.csv,papertoolkit.csv,gss.csv,tango-cs.csv
checker-framework.csv,0.51,0.52,0.75,0.5,0.88,0.49,0.56,0.44,0.53,0.72,0.88,0.77,0.54,0.62,0.45,0.6,0.56,0.55,0.45,0.37
clamav.csv,0.5,0.43,0.4,0.33,0.43,0.41,0.34,0.52,0.41,0.49,0.46,0.41,0.53,0.46,0.7,0.46,0.45,0.44,0.57,0.36
customsagetv.csv,0.9,0.83,0.0,0.5,0.49,0.5,0.79,0.92,0.89,0.79,0.52,0.83,0.75,0.93,0.93,0.48,0.67,0.5,0.91,0.48
gss.csv,0.29,0.44,0.36,0.32,0.4,0.45,0.32,0.4,0.46,0.41,0.41,0.4,0.33,0.39,0.31,0.29,0.36,0.34,0.39,0.31
guineu.csv,0.55,0.55,0.75,0.67,0.42,0.48,0.92,0.44,0.94,0.68,0.62,0.5,0.86,0.64,0.42,0.53,0.82,0.79,0.52,0.52
inkscape.csv,0.48,0.41,0.49,0.4,0.94,0.95,0.43,0.56,0.6,0.53,0.86,0.42,0.33,0.77,0.34,0.33,0.0,0.4,0.35,0.42
mpqc.csv,0.89,0.98,0.93,0.9,0.7,0.98,0.93,0.72,0.81,0.9,0.82,0.67,0.52,0.63,0.8,0.59,0.93,0.72,0.59,0.97
nsis.csv,0.41,0.52,0.55,0.87,0.44,0.83,0.43,0.7,0.62,0.57,0.6,0.38,0.42,0.52,0.42,0.47,0.95,0.38,0.48,0.44
octave.csv,0.53,0.54,0.86,0.58,0.59,0.83,0.68,0.52,0.94,0.69,0.77,0.48,0.77,0.7,0.73,0.39,0.9,0.92,0.83,0.66
owfs.csv,0.31,0.45,0.35,0.42,0.4,0.51,0.32,0.39,0.42,0.43,0.44,0.36,0.36,0.53,0.33,0.31,0.43,0.36,0.58,0.35
owlib.csv,0.32,0.37,0.38,0.34,0.39,0.38,0.31,0.31,0.36,0.38,0.36,0.35,0.47,0.39,0.45,0.33,0.38,0.4,0.42,0.28
pamguard.csv,0.71,0.8,0.38,0.53,0.55,0.6,0.45,0.48,0.48,0.64,0.69,0.54,0.54,0.73,0.46,0.62,0.46,0.82,0.55,0.4
papertoolkit.csv,0.51,0.88,0.0,0.88,0.9,0.53,0.56,0.69,0.73,0.58,0.57,0.39,0.8,0.9,0.94,0.58,0.75,0.79,0.83,0.44
prelude.csv,0.3,0.39,0.46,0.4,0.36,0.42,0.35,0.43,0.53,0.44,0.45,0.37,0.38,0.38,0.32,0.34,0.38,0.36,0.35,0.34
pustefix.csv,0.73,0.44,0.91,0.56,0.68,0.51,0.47,0.8,0.85,0.65,0.93,0.64,0.67,0.75,0.66,0.75,0.53,0.79,0.8,0.53
robocode.csv,0.4,0.46,0.0,0.56,0.46,0.41,0.34,0.48,0.57,0.5,0.41,0.5,0.67,0.46,0.43,0.45,0.47,0.44,0.48,0.37
scenemonitor.csv,0.5,0.96,0.8,0.48,0.8,0.95,0.92,0.3,0.6,0.79,0.88,0.83,0.48,0.45,0.67,0.63,0.67,0.53,0.67,0.54
tango-cs.csv,0.35,0.62,0.86,0.89,0.64,0.43,0.39,0.48,0.71,0.61,0.64,0.46,0.32,0.68,0.62,0.49,0.57,0.36,0.46,0.49
uwom-server.csv,0.92,0.9,0.0,0.86,0.52,0.6,0.58,0.62,0.51,0.51,0.65,0.45,0.52,0.8,0.56,0.75,0.75,0.57,0.43,0.43
zengine.csv,0.31,0.39,0.41,0.36,0.38,0.43,0.37,0.43,0.54,0.42,0.45,0.41,0.36,0.39,0.33,0.32,0.41,0.34,0.33,0.35
