,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,35.0,0.0,490.0,0.0,8.0,555.0,0.0,0.0,0.0,2.0,4.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
auber.csv,3.0,0.0,376.0,2.0,0.0,1948.0,1.0,20.0,0.0,4.0,5.0,1.0,1.0,19.0,1.0,0.0,4.0,0.0,5.0
cortex-vfx.csv,39.0,1.0,490.0,2.0,12.0,530.0,0.0,1.0,2.0,4.0,7.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
empserver.csv,2.0,0.0,369.0,1.0,0.0,682.0,0.0,2.0,0.0,2.0,16.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,3.0
flylegacy.csv,3.0,0.0,490.0,4.0,0.0,1119.0,0.0,17.0,0.0,4.0,2.0,7.0,1.0,12.0,0.0,0.0,0.0,0.0,5.0
galaxium.csv,6.0,3.0,490.0,1.0,33.0,320.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,2.0,1.0,1.0,0.0
growl-for-windows.csv,2958.0,84.0,490.0,3.0,205.0,2488.0,1.0,11.0,0.0,2.0,367.0,4.0,1.0,355.0,0.0,1.0,0.0,1.0,0.0
k3d.csv,1.0,0.0,9.0,5.0,4.0,2488.0,0.0,6.0,1.0,9.0,367.0,11.0,4.0,1.0,0.0,2.0,1.0,0.0,2.0
libarchive.csv,3.0,2.0,284.0,4.0,45.0,1322.0,0.0,2.0,0.0,6.0,1.0,6.0,0.0,11.0,0.0,0.0,0.0,2.0,1.0
linux-ntfs.csv,20.0,1.0,262.0,5.0,18.0,29.0,0.0,8.0,2.0,3.0,17.0,5.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0
m-a-d-n-e-s-s.csv,10.0,0.0,490.0,0.0,8.0,26.0,0.0,74.0,0.0,1.0,5.0,4.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0
novembre.csv,16.0,0.0,490.0,3.0,11.0,163.0,0.0,74.0,0.0,6.0,19.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0
qtwin.csv,7.0,1.0,490.0,0.0,0.0,27.0,68.0,1.0,3.0,0.0,2.0,1.0,0.0,11.0,0.0,3.0,1.0,2.0,116.0
st-filteredstatistics.csv,0.0,2.0,366.0,5.0,20.0,862.0,0.0,15.0,0.0,3.0,3.0,5.0,1.0,12.0,0.0,0.0,0.0,1.0,1.0
tweetsharp.csv,3.0,0.0,490.0,6.0,17.0,1684.0,0.0,8.0,0.0,0.0,2.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
unladen-swallow.csv,2.0,0.0,490.0,6.0,4.0,424.0,2.0,7.0,0.0,2.0,6.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0
wishmaster.csv,59.0,2.0,33.0,1.0,9.0,509.0,0.0,1.0,2.0,2.0,17.0,6.0,0.0,17.0,0.0,0.0,0.0,1.0,1.0
