,heekscad.csv,xcsoar.csv,planeshift.csv,bacnet.csv,minig.csv,xemeiah.csv,amygdala.csv,ardour.csv,multitude.csv,enzo.csv,salasaga.csv,open-ms.csv,xmoto.csv,cortex-vfx.csv,growl-for-windows.csv,rocrail.csv,natpad.csv,zxing.csv,kmatplot.csv,mob-sen-plat.csv,openmalaria.csv,gamestone.csv,igarden.csv,owlapi.csv,archive-crawler.csv,nabu-library.csv,ingex.csv,twostep.csv,lphant.csv,nebuladevice.csv,pi-qmc.csv,trinitycore.csv,geochat.csv
archive-crawler.csv,0.19,0.07,0.24,0.26,0.41,0.17,0.31,0.25,0.25,0.12,0.06,0.32,0.16,0.07,0.33,0.39,0.14,0.12,0.21,0.05,0.14,0.12,0.15,0.56,0.35,0.34,0.4,0.24,0.52,0.15,0.05,0.23,0.27
