,empyrean.csv,amanda.csv,nutz.csv,yafdotnet.csv,mplayer-ce.csv
amanda.csv,0.39,0.25,0.49,0.11,0.1
empyrean.csv,0.21,0.0,0.0,0.0,0.0
mplayer-ce.csv,0.84,0.42,0.54,0.47,0.34
nutz.csv,0.58,0.75,0.2,0.77,0.88
yafdotnet.csv,0.16,0.2,0.13,0.27,0.19
