,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.83,0.97,0.18,0.88,0.7,0.96,0.81,0.75,0.18,0.66,0.71,0.92,0.89,0.9,0.73,0.84
customsagetv.csv,0.16,0.11,0.0,0.06,0.25,0.44,0.34,0.04,0.16,0.23,0.29,0.0,0.36,0.1,0.21,0.11
fluidium.csv,0.02,0.01,0.0,0.5,0.01,0.27,0.0,0.07,0.04,0.01,0.0,0.0,0.05,0.41,0.03,0.09
guineu.csv,0.29,0.5,0.09,0.04,0.31,0.56,0.22,0.57,0.48,0.47,0.29,0.67,0.34,1.0,0.24,0.14
inkscape.csv,0.64,0.63,1.0,1.0,0.15,0.1,0.31,0.75,0.89,0.57,0.43,1.0,0.89,1.0,0.94,0.86
mpqc.csv,0.29,0.36,0.09,0.06,0.58,0.28,0.38,0.54,0.59,0.44,0.57,0.5,0.45,0.72,0.24,0.3
nsis.csv,0.76,0.81,0.55,0.4,0.83,0.43,0.91,0.68,0.68,0.64,0.0,0.5,0.66,0.45,0.7,0.32
octave.csv,0.31,0.54,0.0,0.29,0.25,0.24,0.12,0.5,0.34,0.35,0.29,0.17,0.18,0.41,0.21,0.25
owfs.csv,0.78,0.75,1.0,0.23,0.51,0.44,0.5,0.86,0.84,0.76,0.71,0.42,0.32,0.52,0.7,0.68
owlib.csv,0.48,0.35,0.09,0.67,0.4,0.5,0.5,0.43,0.34,0.42,0.29,0.33,0.39,0.52,0.52,0.86
pamguard.csv,0.45,0.35,0.09,0.37,0.33,0.44,0.44,0.61,0.36,0.26,0.29,0.0,0.77,0.03,0.45,0.8
prelude.csv,0.97,0.98,0.18,0.87,0.9,0.89,0.88,0.96,0.82,0.78,1.0,0.67,0.93,0.62,0.91,0.82
robocode.csv,0.64,0.4,0.0,0.23,0.66,0.75,0.53,0.36,0.77,0.34,0.43,0.42,0.89,0.48,0.52,0.61
uwom-server.csv,0.22,0.3,0.0,0.35,0.23,0.53,0.34,0.32,0.43,0.38,0.29,0.33,0.14,0.48,0.33,0.14
zengine.csv,1.0,0.98,0.27,0.88,0.97,0.94,1.0,1.0,0.86,0.95,1.0,0.08,0.95,0.66,1.0,0.91
zildo.csv,0.41,0.71,0.09,0.73,0.26,0.42,0.44,0.11,0.29,0.34,0.43,0.17,0.23,0.28,0.67,0.25
