,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.36,0.41,0.82,0.4,0.4,0.44,0.36,0.47,0.47,0.49,0.5,0.43,0.37,0.45,0.4,0.33
customsagetv.csv,0.78,0.82,0.0,0.86,0.46,0.44,0.45,0.0,0.75,0.53,0.57,0.86,0.52,0.67,0.94,0.47
fluidium.csv,0.67,0.67,0.0,0.61,0.0,0.94,0.0,0.75,0.5,0.0,0.0,0.0,0.83,0.41,0.5,0.93
guineu.csv,0.59,0.62,0.67,0.67,0.95,0.66,0.69,0.57,0.97,0.84,0.97,0.54,0.67,0.46,0.91,0.47
inkscape.csv,0.46,0.43,0.49,0.4,0.95,0.93,0.4,0.57,0.61,0.52,0.81,0.42,0.42,0.45,0.34,0.33
mpqc.csv,0.96,0.99,0.8,0.67,0.65,0.98,0.96,0.91,0.97,0.99,0.77,0.6,0.96,0.67,0.94,0.81
nsis.csv,0.43,0.52,0.5,0.83,0.43,0.88,0.43,0.78,0.6,0.62,0.58,0.43,0.54,0.95,0.46,0.49
octave.csv,0.75,0.58,0.83,0.89,0.63,0.9,0.71,0.52,0.95,0.78,0.81,0.58,0.93,0.67,0.87,0.92
owfs.csv,0.31,0.43,0.49,0.56,0.43,0.52,0.4,0.4,0.53,0.44,0.52,0.42,0.44,0.48,0.32,0.46
owlib.csv,0.34,0.37,0.36,0.33,0.41,0.39,0.33,0.29,0.39,0.36,0.35,0.32,0.36,0.33,0.35,0.29
pamguard.csv,0.57,0.64,0.36,0.42,0.55,0.58,0.34,0.42,0.5,0.57,0.57,0.53,0.37,0.5,0.46,0.45
prelude.csv,0.31,0.4,0.47,0.41,0.36,0.41,0.35,0.43,0.54,0.43,0.46,0.42,0.37,0.39,0.32,0.33
robocode.csv,0.37,0.47,0.5,0.44,0.46,0.41,0.33,0.44,0.57,0.47,0.38,0.45,0.39,0.33,0.44,0.44
uwom-server.csv,0.73,0.76,0.75,0.52,0.58,0.46,0.42,0.56,0.53,0.5,0.48,0.38,0.92,0.38,0.7,0.71
zengine.csv,0.31,0.4,0.39,0.36,0.39,0.43,0.36,0.43,0.58,0.42,0.48,0.41,0.37,0.45,0.33,0.31
zildo.csv,0.45,0.37,0.5,0.39,0.65,0.65,0.47,0.73,0.42,0.49,0.5,0.65,0.42,0.57,0.33,0.43
