,recall,precision,pf,pci_20,ifa,wins
anaxagora.csv,0.61,0.33,0.65,0.41000000000000003,1.5,9
array4j.csv,0.365,0.3,0.395,0.63,1.5,12
bzbyte.csv,0.9099999999999999,0.24,0.835,0.385,2.5,2
capcode.csv,0.62,0.28500000000000003,0.595,0.45,2.0,6
fm-classic.csv,0.16,0.33,0.065,0.8,1.5,18
freenet.csv,0.74,0.3,0.7,0.44,1.5,10
hannosset.csv,0.22,0.26,0.21000000000000002,0.825,2.0,14
haphazard.csv,0.5,0.255,0.575,0.54,2.5,3
intact.csv,0.49,0.33499999999999996,0.37,0.525,1.5,15
ipfire-wall.csv,0.33999999999999997,0.32,0.195,0.635,1.0,17
jlinalg.csv,0.52,0.265,0.625,0.48,3.5,1
nassp.csv,0.255,0.43,0.16,0.735,1.0,19
ondex.csv,0.42000000000000004,0.355,0.255,0.655,2.0,16
optalgtoolkit.csv,0.605,0.265,0.56,0.46499999999999997,1.0,11
pustefix.csv,0.42,0.25,0.35,0.63,3.0,5
soar.csv,0.87,0.27,0.905,0.385,4.0,0
sqlpower-library.csv,0.745,0.31,0.69,0.41,2.0,8
super-tux.csv,0.7050000000000001,0.29000000000000004,0.5449999999999999,0.42,3.0,4
tart.csv,0.615,0.355,0.39,0.54,2.5,13
web-cat.csv,0.8200000000000001,0.3,0.775,0.41,2.0,7
