,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.69,1.0,0.2,0.35,0.16,0.68,0.33,0.26,0.3,0.06,0.2,0.41,0.39,0.05,0.98,0.51,0.12,0.82,0.18,0.33
array4j.csv,0.67,1.0,0.33,0.28,0.11,0.66,0.29,0.26,0.31,0.0,0.31,0.11,0.18,0.05,1.0,0.69,0.09,0.87,0.16,0.37
bzbyte.csv,0.78,0.78,0.2,0.38,0.18,0.84,0.29,0.27,0.0,0.04,0.21,0.16,0.28,0.02,0.95,0.0,0.08,0.87,0.0,0.4
capcode.csv,0.75,0.87,0.19,0.31,0.29,0.73,0.27,0.26,0.18,0.06,0.33,0.14,0.28,0.03,0.95,0.77,0.08,0.82,0.13,0.38
fm-classic.csv,0.87,0.93,0.33,0.38,0.12,0.86,0.0,0.0,0.33,0.33,0.18,0.43,0.75,0.2,1.0,0.45,0.0,0.93,0.27,0.0
freenet.csv,0.78,0.92,0.23,0.38,0.17,0.79,0.35,0.25,0.05,0.04,0.22,0.19,0.37,0.02,0.94,0.6,0.12,0.8,0.17,0.35
hannosset.csv,0.6,0.73,0.29,0.38,0.12,0.59,0.2,0.0,0.2,0.0,0.33,0.12,0.0,0.0,0.94,0.64,0.23,0.82,0.11,0.35
haphazard.csv,0.73,0.84,0.24,0.33,0.18,0.68,0.25,0.25,0.26,0.05,0.27,0.14,0.13,0.04,0.87,0.73,0.04,0.82,0.12,0.35
intact.csv,0.82,1.0,0.23,0.57,0.19,0.73,0.51,0.31,0.5,0.03,0.18,0.23,0.6,0.03,1.0,0.2,0.12,0.76,0.18,0.36
ipfire-wall.csv,0.94,1.0,0.1,0.31,0.15,0.87,0.33,0.38,0.13,0.09,0.19,0.25,0.55,0.08,0.96,0.48,0.0,0.94,0.17,0.4
jlinalg.csv,0.74,0.95,0.19,0.41,0.08,0.63,0.28,0.25,0.15,0.05,0.13,0.15,0.42,0.04,0.95,0.52,0.09,0.77,0.16,0.35
nassp.csv,0.84,0.82,0.25,0.25,0.0,0.78,0.42,0.33,0.56,0.2,0.29,0.13,0.54,0.04,0.96,0.57,0.08,0.81,0.44,0.5
ondex.csv,1.0,0.65,0.16,0.33,0.18,0.79,0.36,0.35,0.4,0.06,0.44,0.18,0.36,0.12,0.97,0.49,0.06,0.72,0.3,0.33
optalgtoolkit.csv,0.81,0.78,0.17,0.6,0.19,0.69,0.31,0.26,0.22,0.03,0.14,0.17,0.27,0.07,0.97,0.64,0.06,0.79,0.17,0.27
pustefix.csv,0.82,0.9,0.0,0.33,0.16,0.73,0.25,0.48,0.17,0.04,0.25,0.21,0.38,0.0,0.91,0.0,0.0,0.77,0.18,0.29
soar.csv,0.73,0.9,0.17,0.39,0.18,0.67,0.27,0.27,0.21,0.04,0.23,0.17,0.33,0.05,0.95,0.86,0.07,0.78,0.19,0.34
sqlpower-library.csv,0.86,0.83,0.18,0.64,0.17,0.68,0.35,0.29,0.21,0.06,0.17,0.21,0.33,0.05,0.96,0.64,0.08,0.75,0.17,0.45
super-tux.csv,0.79,1.0,0.2,0.52,0.17,0.67,0.39,0.27,0.25,0.0,0.21,0.18,0.31,0.06,1.0,0.45,0.07,0.74,0.18,0.46
tart.csv,0.82,0.76,0.13,0.5,0.13,0.74,0.38,0.36,0.35,0.09,0.31,0.24,0.34,0.2,0.97,0.48,0.03,0.75,0.23,0.6
web-cat.csv,0.74,0.68,0.18,0.31,0.18,0.68,0.32,0.29,0.22,0.04,0.22,0.19,0.36,0.06,0.98,0.56,0.09,0.73,0.18,0.71
