,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.74,0.78,0.39,0.48,0.59,0.97,0.36,0.58,0.51,0.39
ffigo.csv,0.37,0.0,0.62,0.26,0.43,0.38,0.0,0.95,0.48,0.2
ildjit.csv,0.38,0.0,0.98,0.12,0.0,0.01,0.0,0.01,0.11,0.07
proftp.csv,0.0,0.92,0.17,0.98,0.32,0.24,0.74,0.19,0.52,0.17
skia.csv,0.97,0.92,0.12,0.42,0.35,0.31,0.29,0.06,0.97,0.37
tencompetence.csv,0.37,0.83,0.0,0.2,0.23,0.16,0.14,0.11,0.26,0.99
theresa.csv,1.0,0.0,0.04,0.04,0.11,0.01,0.0,0.01,0.16,0.0
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xstore.csv,0.66,0.85,0.32,0.5,0.98,0.53,0.42,0.63,0.49,0.42
