,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,0.09,0.03,0.15,0.42,0.55,0.98,0.05,0.66,0.31,0.57
ffigo.csv,0.07,0.0,0.27,0.35,0.58,0.3,0.0,0.97,0.29,0.54
ildjit.csv,0.33,0.0,1.0,0.75,0.0,0.11,0.0,0.5,0.4,0.38
proftp.csv,0.0,0.06,0.2,1.0,0.57,0.42,0.18,0.67,0.52,0.53
skia.csv,0.3,0.06,0.09,0.73,0.78,0.53,0.1,0.67,1.0,0.68
tencompetence.csv,0.05,0.04,0.0,0.5,0.39,0.46,0.02,0.78,0.38,0.98
theresa.csv,1.0,0.0,0.5,0.5,1.0,0.33,0.0,1.0,0.75,0.0
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xstore.csv,0.1,0.04,0.21,0.45,0.98,0.48,0.09,0.68,0.31,0.58
