,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.77,0.53,0.94,0.86,0.83,0.76,0.07,0.78
forester-atv.csv,0.91,0.99,0.49,0.23,0.91,1.0,0.87,0.83
google-collections.csv,0.91,0.0,1.0,0.95,1.0,1.0,0.93,0.97
jsecurity.csv,0.52,0.85,0.98,0.61,0.89,0.05,0.85,0.71
opensim4opencog.csv,0.97,1.05,0.97,0.52,0.87,1.0,0.59,0.22
paintown.csv,0.02,0.49,0.62,0.73,0.51,0.66,0.68,0.52
smbopensoft.csv,0.82,0.6,0.06,0.56,0.52,0.69,0.8,0.73
thout.csv,0.87,0.86,0.96,0.76,0.14,0.85,0.84,0.77
