,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.47,0.5,0.93,0.85,0.81,0.73,0.07,0.72
forester-atv.csv,0.03,0.0,0.18,0.0,0.03,0.01,0.07,0.09
google-collections.csv,0.9,0.0,1.0,0.95,1.0,1.0,0.93,0.97
jsecurity.csv,0.26,0.0,0.01,0.35,0.12,0.01,0.14,0.56
opensim4opencog.csv,0.19,1.0,0.06,0.35,0.66,0.74,0.36,0.0
paintown.csv,0.01,0.0,0.12,0.7,0.35,0.59,0.43,0.39
smbopensoft.csv,0.3,0.0,0.06,0.55,0.29,0.18,0.0,0.46
thout.csv,0.68,0.5,0.0,0.2,0.0,0.29,0.57,0.6
