,paintown.csv,google-collections.csv,smbopensoft.csv,forester-atv.csv,thout.csv,jsecurity.csv,cleartk.csv,opensim4opencog.csv
cleartk.csv,0.41,0.9,0.63,0.54,0.36,0.32,1.0,0.2
forester-atv.csv,0.16,0.02,0.63,0.87,0.15,0.0,0.24,0.19
google-collections.csv,0.63,1.0,0.66,0.56,0.37,0.32,0.9,0.21
jsecurity.csv,0.6,0.26,0.04,0.49,0.15,0.96,0.28,0.2
opensim4opencog.csv,0.07,0.79,0.06,0.57,0.24,0.15,0.67,0.88
paintown.csv,0.99,0.68,0.51,0.56,0.45,0.34,0.61,0.29
smbopensoft.csv,0.3,0.57,0.96,0.65,0.45,0.31,0.34,0.18
thout.csv,0.43,0.46,0.08,0.34,0.93,0.17,0.53,0.18
