,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.0,0.0,0.0,0.0,0.0,1.0
irrlicht.csv,0.84,1.0,0.43,0.37,0.06,0.18
qedo.csv,0.0,0.62,0.09,0.17,1.0,0.0
qse.csv,0.91,0.81,0.97,0.51,0.01,0.15
toped.csv,1.0,0.77,0.38,0.37,0.09,0.09
truevision.csv,0.85,0.83,0.58,1.0,0.08,0.11
