,recall,precision,pf,pci_20,ifa,wins
cleartk.csv,0.68,0.36,0.63,0.44,1.0,6
encog-cs.csv,0.78,0.42,0.65,0.43,1.0,8
extprosys.csv,0.77,0.36,0.74,0.43,1.0,5
ibatisdb.csv,0.34,0.62,0.3,0.62,2.0,11
intact.csv,0.52,0.47,0.39,0.52,2.0,7
japano.csv,0.83,0.35,0.85,0.43,2.0,1
lockss.csv,0.35,0.48,0.19,0.64,0.0,14
ofbiz.csv,0.76,0.36,0.64,0.45,2.0,3
officefloor.csv,0.42,0.45,0.28,0.51,0.0,12
opennms.csv,0.15,0.34,0.16,0.75,1.0,9
papertoolkit.csv,0.23,0.44,0.18,0.79,1.0,13
rohxel.csv,0.16,0.5,0.14,0.78,2.0,10
sevenupdate.csv,1.0,0.37,1.0,0.39,2.0,0
web-cat.csv,0.9,0.36,0.87,0.4,2.0,2
xcf.csv,0.57,0.42,0.45,0.43,2.0,4
