,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.96,0.99,0.08,1.0,0.95,0.74
nsis.csv,0.96,0.0,0.98,0.6,0.95,0.8
papertoolkit.csv,0.95,1.01,0.96,0.0,0.97,0.98
plearn.csv,0.12,0.72,0.62,0.76,0.92,0.67
qdvdauthor.csv,0.72,0.94,0.59,0.73,0.0,0.76
tango-cs.csv,0.74,0.88,0.95,0.4,0.88,0.05
