,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.16,0.14,0.0,0.0,0.05,0.28
nsis.csv,0.95,0.0,0.98,0.5,0.95,0.41
papertoolkit.csv,0.01,0.14,0.07,0.0,0.0,0.03
plearn.csv,0.03,0.57,0.55,0.68,0.84,0.25
qdvdauthor.csv,0.68,0.71,0.24,0.3,0.0,0.7
tango-cs.csv,0.11,0.29,0.94,0.22,0.32,0.01
