,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.96,0.67,0.96,0.0,0.67,0.64
nsis.csv,0.42,0.49,0.44,0.53,0.39,0.62
papertoolkit.csv,0.8,0.0,0.95,0.67,0.0,0.67
plearn.csv,0.68,0.68,0.63,0.47,0.51,0.79
qdvdauthor.csv,0.51,0.53,0.82,0.68,0.45,0.42
tango-cs.csv,0.94,0.94,0.45,0.8,0.92,0.59
