,plearn.csv,nsis.csv,aztec.csv,papertoolkit.csv,qdvdauthor.csv,tango-cs.csv
aztec.csv,0.12,0.67,0.96,0.0,0.67,0.42
nsis.csv,0.28,1.0,0.07,0.06,0.68,0.33
papertoolkit.csv,0.6,0.0,0.05,1.0,1.0,0.33
plearn.csv,0.91,0.92,0.1,0.05,0.61,0.5
qdvdauthor.csv,0.31,0.87,0.13,0.05,1.0,0.39
tango-cs.csv,0.5,0.88,0.07,0.13,0.54,0.98
