,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.3,0.11,0.22,0.08,0.12,0.17,0.23,0.28
apolloplayer.csv,0.73,0.25,0.64,0.81,0.62,0.7,0.58,0.53
k3d.csv,0.56,0.03,0.01,0.49,0.0,0.19,0.03,0.39
kowari.csv,0.7,0.2,0.05,0.92,0.38,0.61,0.21,0.22
redshell.csv,0.25,0.35,0.79,0.27,0.38,0.78,0.53,0.45
rtb-team.csv,0.0,0.24,0.33,0.19,0.0,0.02,0.37,0.15
xreal.csv,0.13,0.46,0.08,0.05,0.12,0.45,0.54,0.02
