,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.16,0.15,0.09,0.0,0.02,0.18
foursquared.csv,0.09,0.08,0.09,0.22,0.0,0.17
ifmo-game-1.csv,0.22,0.08,0.19,0.15,0.12,0.32
micomt.csv,0.68,0.65,0.79,0.93,0.17,0.8
voms.csv,0.35,0.2,0.9,0.2,0.03,0.7
