,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.73,0.68,0.09,0.88,0.85,1.02
foursquared.csv,0.86,0.89,1.0,0.25,1.0,1.01
ifmo-game-1.csv,0.26,1.0,0.69,0.81,1.01,1.05
micomt.csv,0.69,0.79,0.86,0.93,0.19,0.8
voms.csv,0.67,0.23,0.9,0.35,0.62,0.7
