,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.93,0.69,0.89,0.67,0.67,0.9
foursquared.csv,0.88,0.83,0.83,0.48,0.0,0.85
ifmo-game-1.csv,0.83,0.8,0.93,0.92,0.86,0.59
micomt.csv,0.52,0.75,0.36,0.33,0.86,0.43
voms.csv,0.63,0.76,0.3,0.46,0.86,0.41
