,ifmo-game-1.csv,voms.csv,fm-classic.csv,foursquared.csv,micomt.csv,xpontus.csv
fm-classic.csv,0.33,0.38,0.98,0.15,0.18,0.0
foursquared.csv,0.17,0.13,0.0,0.86,0.0,0.0
ifmo-game-1.csv,0.84,0.0,0.37,0.25,0.0,0.0
micomt.csv,0.64,0.5,0.47,0.27,0.9,0.56
voms.csv,0.46,0.87,0.36,0.73,0.43,0.68
