,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,1.0,0.44,0.54,1.0,0.85,0.71,0.61
amateur-scrolls.csv,1.0,0.67,0.62,0.8,0.37,0.82,0.55
arcallians.csv,1.0,0.29,1.0,1.0,1.0,0.64,0.8
gebr.csv,1.0,1.0,0.92,0.54,0.61,1.0,1.0
jfreereport.csv,1.0,1.0,1.0,1.0,1.0,1.0,1.0
kml.csv,1.0,0.49,0.9,0.99,1.0,0.21,0.79
multitude.csv,1.0,0.75,0.66,0.53,0.85,0.9,0.49
