,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,1341.0,2.0,1.0,135.0,0.0,2.0,5.0
amateur-scrolls.csv,1341.0,0.0,2.0,0.0,0.0,1.0,1.0
arcallians.csv,1341.0,0.0,143.0,135.0,65.0,0.0,0.0
gebr.csv,1341.0,0.0,11.0,0.0,2.0,3.0,0.0
jfreereport.csv,1341.0,0.0,7.0,0.0,11.0,3.0,0.0
kml.csv,1341.0,0.0,7.0,0.0,65.0,1.0,2.0
multitude.csv,1341.0,0.0,9.0,0.0,1.0,6.0,1.0
