,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.0,0.63,0.53,0.0,0.18,0.36,0.49
amateur-scrolls.csv,0.0,0.66,0.45,0.24,0.69,0.52,0.56
arcallians.csv,0.0,0.78,0.0,0.0,0.0,0.41,0.24
gebr.csv,0.0,0.0,0.3,0.75,0.76,0.0,0.0
jfreereport.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kml.csv,0.0,0.67,0.12,0.01,0.0,0.86,0.26
multitude.csv,0.0,0.59,0.64,0.52,0.18,0.35,0.65
