,jfreereport.csv,arcallians.csv,acegisecurity.csv,gebr.csv,amateur-scrolls.csv,kml.csv,multitude.csv
acegisecurity.csv,0.0,0.15,0.12,0.0,0.04,0.15,0.29
amateur-scrolls.csv,0.0,0.65,0.17,0.0,0.11,0.82,0.31
arcallians.csv,0.0,0.18,0.0,0.0,0.0,0.03,0.02
gebr.csv,0.0,1.0,0.92,0.53,0.61,1.0,1.0
jfreereport.csv,0.0,1.0,1.0,1.0,1.0,1.0,1.0
kml.csv,0.0,0.38,0.09,0.0,0.0,0.15,0.05
multitude.csv,0.0,0.72,0.62,0.03,0.07,0.9,0.34
