,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.19,0.29,0.15,0.48,0.24,0.92,0.33,0.25,0.38
bloodycore.csv,0.41,0.32,0.95,0.64,0.22,0.26,0.5,0.39,0.32
dvd-create.csv,0.3,0.52,0.19,0.99,0.27,0.34,0.72,0.45,0.55
dvt.csv,0.2,0.99,0.27,0.48,0.29,0.24,0.5,0.15,0.47
gbif-indexingtoolkit.csv,0.13,0.21,0.18,0.61,0.86,0.13,0.4,0.15,0.17
mumble.csv,0.38,0.1,0.34,0.47,0.3,0.18,0.31,0.98,0.49
planeshift.csv,0.31,0.42,0.23,0.81,0.13,0.41,1.0,0.51,0.52
truevision.csv,0.31,0.28,0.15,0.4,0.31,0.44,0.53,0.51,0.99
zorannt.csv,0.95,0.25,0.27,0.86,0.28,0.14,0.58,0.37,0.49
