,zorannt.csv,dvt.csv,bloodycore.csv,dvd-create.csv,gbif-indexingtoolkit.csv,aime.csv,planeshift.csv,mumble.csv,truevision.csv
aime.csv,0.26,0.28,0.22,0.38,0.5,0.88,0.24,0.24,0.38
bloodycore.csv,0.6,0.45,0.92,0.52,0.44,0.4,0.4,0.5,0.38
dvd-create.csv,0.66,0.69,0.44,0.99,0.53,0.65,0.55,0.63,0.67
dvt.csv,0.3,0.98,0.37,0.36,0.17,0.4,0.4,0.14,0.42
gbif-indexingtoolkit.csv,0.16,0.29,0.34,0.21,0.85,0.24,0.32,0.19,0.19
mumble.csv,0.4,0.09,0.51,0.36,0.4,0.17,0.23,0.97,0.56
planeshift.csv,0.69,0.55,0.53,0.69,0.11,0.76,0.99,0.7,0.62
truevision.csv,0.52,0.39,0.24,0.3,0.39,0.48,0.42,0.59,0.98
zorannt.csv,0.93,0.37,0.4,0.24,0.55,0.24,0.48,0.53,0.59
