,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.43,0.86,0.52,0.33,0.46,0.69,0.4
libtorrent.csv,0.97,0.41,1.0,0.6,0.99,0.71,0.93
mcmc-jags.csv,0.48,0.59,0.85,0.8,0.69,0.67,0.6
nebuladevice.csv,0.8,0.18,0.0,0.67,0.01,0.36,0.6
olap-navigator.csv,0.8,0.32,0.81,0.4,0.58,0.34,0.4
pidgin.csv,0.64,0.55,0.85,0.47,0.74,0.44,0.4
sepgsql.csv,0.51,0.41,0.85,0.27,0.61,0.3,0.07
