,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,nebuladevice.csv
ikvm.csv,0.57,0.76,0.03,0.19,0.68,0.82,0.12
libtorrent.csv,0.72,0.47,0.06,0.25,0.75,0.93,0.26
mcmc-jags.csv,0.72,0.43,0.05,0.75,0.75,0.88,0.16
nebuladevice.csv,0.7,0.24,0.0,0.25,1.0,0.83,0.29
olap-navigator.csv,0.98,0.54,0.13,0.46,0.83,1.0,0.3
pidgin.csv,0.85,0.48,0.06,0.64,0.84,0.9,0.29
sepgsql.csv,0.97,0.45,0.11,0.44,0.88,1.0,0.5
